"product_id","product_title","product_description","in_stock","price","slug","category_id"
499,"Product 499","Product description 499",16,171.84,"Product-499",5
500,"Product 500","Product description 500",20,391.84,"Product-500",11
501,"Product 501","Product description 501",4,33.8,"Product-501",11
502,"Product 502","Product description 502",19,97.4,"Product-502",7
503,"Product 503","Product description 503",44,397.24,"Product-503",4
504,"Product 504","Product description 504",32,48.78,"Product-504",8
505,"Product 505","Product description 505",38,167.78,"Product-505",9
506,"Product 506","Product description 506",42,73.78,"Product-506",9
507,"Product 507","Product description 507",26,401.54,"Product-507",1
508,"Product 508","Product description 508",43,365.8,"Product-508",11
509,"Product 509","Product description 509",40,162.92,"Product-509",14
510,"Product 510","Product description 510",7,225.94,"Product-510",13
511,"Product 511","Product description 511",25,265.92,"Product-511",9
512,"Product 512","Product description 512",37,286.88,"Product-512",5
513,"Product 513","Product description 513",34,171.88,"Product-513",14
514,"Product 514","Product description 514",11,85.2,"Product-514",11
515,"Product 515","Product description 515",4,150.82,"Product-515",2
516,"Product 516","Product description 516",38,157.04,"Product-516",2
517,"Product 517","Product description 517",27,384.1,"Product-517",16
518,"Product 518","Product description 518",42,114.14,"Product-518",19
519,"Product 519","Product description 519",6,87.04,"Product-519",4
520,"Product 520","Product description 520",39,295.92,"Product-520",12
521,"Product 521","Product description 521",34,370.44,"Product-521",10
522,"Product 522","Product description 522",33,151.68,"Product-522",16
523,"Product 523","Product description 523",37,367.78,"Product-523",10
524,"Product 524","Product description 524",26,331.64,"Product-524",16
525,"Product 525","Product description 525",7,262.12,"Product-525",14
526,"Product 526","Product description 526",6,164.34,"Product-526",15
527,"Product 527","Product description 527",33,208.24,"Product-527",20
528,"Product 528","Product description 528",27,150.94,"Product-528",9
529,"Product 529","Product description 529",40,293.58,"Product-529",19
530,"Product 530","Product description 530",40,372.26,"Product-530",6
531,"Product 531","Product description 531",28,210.1,"Product-531",17
532,"Product 532","Product description 532",35,366.5,"Product-532",8
533,"Product 533","Product description 533",37,208.26,"Product-533",7
534,"Product 534","Product description 534",5,262.26,"Product-534",4
535,"Product 535","Product description 535",38,139.24,"Product-535",5
536,"Product 536","Product description 536",32,331.76,"Product-536",13
537,"Product 537","Product description 537",6,232.56,"Product-537",2
538,"Product 538","Product description 538",7,260.9,"Product-538",6
539,"Product 539","Product description 539",6,74.46,"Product-539",5
540,"Product 540","Product description 540",24,34.06,"Product-540",7
541,"Product 541","Product description 541",30,250.54,"Product-541",18
542,"Product 542","Product description 542",40,233.7,"Product-542",14
543,"Product 543","Product description 543",20,159.68,"Product-543",4
544,"Product 544","Product description 544",41,371.12,"Product-544",17
545,"Product 545","Product description 545",32,54.48,"Product-545",15
546,"Product 546","Product description 546",14,87.34,"Product-546",18
547,"Product 547","Product description 547",34,387.74,"Product-547",3
548,"Product 548","Product description 548",29,227.46,"Product-548",8
549,"Product 549","Product description 549",49,178.16,"Product-549",19
550,"Product 550","Product description 550",14,209.38,"Product-550",3
551,"Product 551","Product description 551",39,285.26,"Product-551",10
552,"Product 552","Product description 552",14,27.8,"Product-552",15
553,"Product 553","Product description 553",5,176.4,"Product-553",11
554,"Product 554","Product description 554",24,13,"Product-554",19
555,"Product 555","Product description 555",18,76.06,"Product-555",9
556,"Product 556","Product description 556",30,77.14,"Product-556",14
557,"Product 557","Product description 557",29,132.78,"Product-557",8
558,"Product 558","Product description 558",37,179.1,"Product-558",10
559,"Product 559","Product description 559",5,332.32,"Product-559",18
560,"Product 560","Product description 560",44,392.72,"Product-560",9
561,"Product 561","Product description 561",21,361.06,"Product-561",4
562,"Product 562","Product description 562",29,220.04,"Product-562",7
563,"Product 563","Product description 563",30,64.38,"Product-563",19
564,"Product 564","Product description 564",25,197.08,"Product-564",1
565,"Product 565","Product description 565",4,312,"Product-565",20
566,"Product 566","Product description 566",32,351.56,"Product-566",3
567,"Product 567","Product description 567",17,296.72,"Product-567",17
568,"Product 568","Product description 568",30,212.68,"Product-568",2
569,"Product 569","Product description 569",15,258.24,"Product-569",5
570,"Product 570","Product description 570",25,8.34,"Product-570",8
571,"Product 571","Product description 571",2,72.14,"Product-571",10
572,"Product 572","Product description 572",21,208.62,"Product-572",2
573,"Product 573","Product description 573",28,254.34,"Product-573",4
574,"Product 574","Product description 574",15,320.48,"Product-574",1
575,"Product 575","Product description 575",30,51.3,"Product-575",5
576,"Product 576","Product description 576",10,376.12,"Product-576",8
577,"Product 577","Product description 577",29,262.16,"Product-577",4
578,"Product 578","Product description 578",13,242.68,"Product-578",3
579,"Product 579","Product description 579",42,371.94,"Product-579",3
580,"Product 580","Product description 580",9,71.52,"Product-580",10
581,"Product 581","Product description 581",13,275.48,"Product-581",6
582,"Product 582","Product description 582",14,349.52,"Product-582",13
583,"Product 583","Product description 583",25,71.36,"Product-583",9
584,"Product 584","Product description 584",11,246.62,"Product-584",10
585,"Product 585","Product description 585",28,197.1,"Product-585",19
586,"Product 586","Product description 586",37,250.62,"Product-586",13
587,"Product 587","Product description 587",15,23.76,"Product-587",8
588,"Product 588","Product description 588",17,248.3,"Product-588",13
589,"Product 589","Product description 589",38,16.9,"Product-589",10
590,"Product 590","Product description 590",5,363.46,"Product-590",6
591,"Product 591","Product description 591",16,109.74,"Product-591",6
592,"Product 592","Product description 592",26,391.2,"Product-592",3
593,"Product 593","Product description 593",27,382.8,"Product-593",5
594,"Product 594","Product description 594",35,61.88,"Product-594",1
595,"Product 595","Product description 595",11,322.8,"Product-595",18
596,"Product 596","Product description 596",11,350.86,"Product-596",1
597,"Product 597","Product description 597",27,299.38,"Product-597",2
598,"Product 598","Product description 598",13,201.18,"Product-598",18
599,"Product 599","Product description 599",20,250.34,"Product-599",3
600,"Product 600","Product description 600",31,318.5,"Product-600",1
601,"Product 601","Product description 601",36,205.4,"Product-601",6
602,"Product 602","Product description 602",49,255.8,"Product-602",19
603,"Product 603","Product description 603",6,50.12,"Product-603",7
604,"Product 604","Product description 604",24,45.94,"Product-604",7
605,"Product 605","Product description 605",11,204.1,"Product-605",4
606,"Product 606","Product description 606",32,372.68,"Product-606",4
607,"Product 607","Product description 607",35,41.74,"Product-607",3
608,"Product 608","Product description 608",38,230.02,"Product-608",9
609,"Product 609","Product description 609",19,267.12,"Product-609",4
610,"Product 610","Product description 610",14,334.26,"Product-610",19
611,"Product 611","Product description 611",43,223.78,"Product-611",13
612,"Product 612","Product description 612",41,310.76,"Product-612",15
613,"Product 613","Product description 613",45,267.4,"Product-613",14
614,"Product 614","Product description 614",20,265.64,"Product-614",5
615,"Product 615","Product description 615",18,378.96,"Product-615",8
616,"Product 616","Product description 616",5,40.68,"Product-616",8
617,"Product 617","Product description 617",16,375.92,"Product-617",13
618,"Product 618","Product description 618",43,173.22,"Product-618",9
619,"Product 619","Product description 619",1,143.3,"Product-619",8
620,"Product 620","Product description 620",33,382.24,"Product-620",17
621,"Product 621","Product description 621",18,395.56,"Product-621",14
622,"Product 622","Product description 622",2,224.98,"Product-622",13
623,"Product 623","Product description 623",22,230.7,"Product-623",16
624,"Product 624","Product description 624",43,18.82,"Product-624",11
625,"Product 625","Product description 625",28,112.74,"Product-625",18
626,"Product 626","Product description 626",49,310.28,"Product-626",17
627,"Product 627","Product description 627",21,239.36,"Product-627",2
628,"Product 628","Product description 628",37,91.48,"Product-628",16
629,"Product 629","Product description 629",40,333.26,"Product-629",17
630,"Product 630","Product description 630",9,254.82,"Product-630",3
631,"Product 631","Product description 631",32,289.08,"Product-631",1
632,"Product 632","Product description 632",2,33.94,"Product-632",19
633,"Product 633","Product description 633",6,63.44,"Product-633",2
634,"Product 634","Product description 634",8,128.46,"Product-634",18
635,"Product 635","Product description 635",1,33.2,"Product-635",8
636,"Product 636","Product description 636",46,245.34,"Product-636",10
637,"Product 637","Product description 637",32,13.16,"Product-637",2
638,"Product 638","Product description 638",12,25.78,"Product-638",7
639,"Product 639","Product description 639",17,58.82,"Product-639",15
640,"Product 640","Product description 640",43,253.74,"Product-640",7
641,"Product 641","Product description 641",37,128.34,"Product-641",4
